dataset_params.dim,dataset_params.n_samples,model.hidden_dims,model,seed,set,MSE,MAPE
16,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.6157549559276676,0.18344963913130002
16,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.6428645142926133,0.17909515301695714
12,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.259419682144539,0.12919584214516003
12,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.3753674560398548,0.13785951570767999
12,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.13058558327351655,0.04429322125231706
12,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.2508181992356422,0.1258095263499
12,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.2006114765422873,0.125950855624244
12,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.16550442617956018,0.05004064718578514
15,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.7710125688498153,0.142778729704286
15,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.448559797658288,0.12991576891839998
15,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.12170767549224658,0.041029778070001924
15,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.85410490449409,0.15234812870644002
15,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.740517767241678,0.1489320223842
15,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.20095967415513893,0.051638940884985426
1,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.012279198342082341,0.058395980046321995
1,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.00906848635396621,0.055657328838944
1,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.010148257041807796,0.05382429687416403
1,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.013795049346541412,0.060666107630985996
1,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.009772284224190837,0.05935874622156
1,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.010990170695007004,0.05814347374729534
4,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.025247946303835,0.2558893164855
4,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.5180596245703604,0.273591958325
4,1000,[160|160|160|160|160],effn_w5_d320,999,train,1.7377243850046489,0.2375995128733286
4,1000,[160|160|160|160|160],effn_w5_d320,888,val,1.9848242806313998,0.25489573828150003
4,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.6734150046160003,0.285994874318
4,1000,[160|160|160|160|160],effn_w5_d320,888,train,1.7884095148878714,0.24234274916542858
15,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.8589861438503816,0.18798833574349
15,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.899504269718319,0.18959033910763998
15,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8427338638296606,0.1897126105603257
15,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.860342384444434,0.18805851982956
15,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.903238384059916,0.18973301484299998
15,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.8434072430689152,0.1897742415159114
19,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.548038023576325,0.166431851384
19,1000,[80|80|80|80|80],effn_w5_d320,999,test,3.1249813327620006,0.19147352936900003
19,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.379187945028263,0.16606560927234285
19,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.551571698601526,0.16677442644738
19,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.1245321292350003,0.19128670718
19,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.3813483919392873,0.16621288499385714
17,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.8933585248265,0.1822431787315
17,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.8811239761449996,0.18250781361299995
17,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.9542082550384516,0.18627082767462858
17,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.8932311451451493,0.182053495932
17,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.881797252594,0.18264854350799997
17,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.948477721313705,0.1860695616518571
5,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.709900887464895,0.2632564854515
5,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.6519947095462997,0.254511112332
5,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.8248282489237915,0.27097203625614286
5,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.6751963352885,0.26051623168300003
5,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.669190330847,0.25686533679
5,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.8307131838086153,0.27126069486061427
6,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.7394491827281353,0.250420490394
6,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.3790527749083803,0.28100999303999996
6,1000,[160|160|160|160|160],effn_w5_d320,999,train,3.0977428615411267,0.26673168770889927
6,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.7563910854214146,0.2512987155165
6,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.3697268538243406,0.280284457157
6,1000,[160|160|160|160|160],effn_w5_d320,888,train,3.09020573151235,0.26645628750004285
5,5000,[40|40|40|40|40],effn_w5_d320,999,val,0.7822106325872925,0.142608291177458
5,5000,[40|40|40|40|40],effn_w5_d320,999,test,0.9045406571912147,0.14426607960864
5,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.5046992641443584,0.11330099731174857
5,5000,[40|40|40|40|40],effn_w5_d320,888,val,0.7659079547839167,0.13795050611117
5,5000,[40|40|40|40|40],effn_w5_d320,888,test,0.8924905317942319,0.1456039611532
5,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.4496850623508402,0.10699901528990614
3,5000,[40|40|40|40|40],effn_w5_d320,999,val,0.39384067967089126,0.12534151100736
3,5000,[40|40|40|40|40],effn_w5_d320,999,test,0.4415833554727426,0.12590603127134
3,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.318153660398696,0.11552652508670486
3,5000,[40|40|40|40|40],effn_w5_d320,888,val,0.4193916091750273,0.12835042363878
3,5000,[40|40|40|40|40],effn_w5_d320,888,test,0.4605495239691621,0.1204964452338
3,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.3087207679781436,0.11399505503768789
13,5000,[160|160|160|160|160],effn_w5_d320,999,val,1.2792891506635413,0.12442869074232002
13,5000,[160|160|160|160|160],effn_w5_d320,999,test,1.1132635538597502,0.11896948976162
13,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.19652042241289144,0.05328034698600886
13,5000,[160|160|160|160|160],effn_w5_d320,888,val,1.336058331388931,0.12846496981827
13,5000,[160|160|160|160|160],effn_w5_d320,888,test,1.3830086211947918,0.13574936322426
13,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.15473878180282627,0.04732701752151858
9,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.657915816372666,0.21345037437525
9,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.3093487877009005,0.236934798089
9,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.8494617968186255,0.22173818412855714
9,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.6607916479508504,0.213896509733
9,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.3290326281192995,0.23770450176599997
9,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.8490307248085367,0.22176117642185716
3,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.2981017414641048,0.10093298899383
3,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.371495991214769,0.10145120782822001
3,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.19454639226277803,0.08560434754456028
3,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.30592345297681073,0.10483662135955
3,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.34841933630565597,0.10356291505979999
3,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.20663151162794546,0.09133659557807772
6,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.831233478260214,0.1290645799248
6,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.8306309869576248,0.12819134959192
6,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.3106503575022475,0.08443844413671601
6,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.8253078068015578,0.12912995396868002
6,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.8165469876774091,0.12887722592943998
6,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.3231815946628211,0.08631154669384343
14,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.29844901508901,0.1693353255054
14,1000,[320|320|320|320|320],effn_w5_d320,999,test,1.8345920763698,0.153858199168
14,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.93748911982207,0.19612699939514283
14,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.2307459996846863,0.1680027568238
14,1000,[320|320|320|320|320],effn_w5_d320,888,test,1.8277860469046998,0.15007482227000002
14,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.50119331768939,0.1794055942555
12,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.783197983744635,0.20098912691350002
12,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.8544881358493006,0.20681531891
12,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.833525905614323,0.1951726418278286
12,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.7846771280915004,0.2010405675365
12,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.8561857782891993,0.20688794046999998
12,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.835518986047984,0.19516709769514287
13,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.8196593740783062,0.194552976767474
13,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.7474283808268383,0.19327646928975997
13,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.883820279821499,0.19823580648466438
13,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.814221552638404,0.19442892971186002
13,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.7415714598058676,0.19301394343908
13,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.883468745569739,0.19824442391524943
9,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.8890376725264133,0.22198744126816
9,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.742940129581624,0.21507327309508004
9,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.7393597491656663,0.21742967091748142
9,5000,[40|40|40|40|40],effn_w5_d320,888,val,1.671954032986901,0.16866670797813998
9,5000,[40|40|40|40|40],effn_w5_d320,888,test,1.54555261435618,0.16469097423839998
9,5000,[40|40|40|40|40],effn_w5_d320,888,train,1.0485886697612168,0.13459413213589885
8,5000,[40|40|40|40|40],effn_w5_d320,999,val,1.3982842549397518,0.1573896529587
8,5000,[40|40|40|40|40],effn_w5_d320,999,test,1.4448215402961984,0.16338897775044
8,5000,[40|40|40|40|40],effn_w5_d320,999,train,0.9957154983147718,0.13464538380218
8,5000,[40|40|40|40|40],effn_w5_d320,888,val,1.371622898006096,0.15266871574494498
8,5000,[40|40|40|40|40],effn_w5_d320,888,test,1.2755122061115298,0.15144948431054
8,5000,[40|40|40|40|40],effn_w5_d320,888,train,0.7593076269014541,0.11758072739525628
18,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.75727516337225,0.1822119184795
18,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.4118011094699994,0.20140840571000002
18,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.963735801831782,0.1870801698185143
18,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.7591239155675,0.18234360071650002
18,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.41563565412,0.20125833124499998
18,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.9624709284156494,0.18705215452724286
13,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.1314720204916826,0.11664223436794739
13,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.118536189517993,0.11908006206522001
13,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.034570886639629546,0.02186786650374589
13,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.1163476562713317,0.11613489804600001
13,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.025438609921166,0.1133053663406
13,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.0345610031205128,0.02228715168688057
2,1000,[80|80|80|80|80],effn_w5_d320,999,val,0.3784882274178475,0.15311757986250002
2,1000,[80|80|80|80|80],effn_w5_d320,999,test,0.17961604808728,0.123806000062
2,1000,[80|80|80|80|80],effn_w5_d320,999,train,0.2807336650516521,0.14360103687382855
2,1000,[80|80|80|80|80],effn_w5_d320,888,val,0.39618060783600695,0.1581538920088
2,1000,[80|80|80|80|80],effn_w5_d320,888,test,0.20031096690400002,0.145404384373
2,1000,[80|80|80|80|80],effn_w5_d320,888,train,0.33664366485068997,0.1601676682497857
17,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.6685715432204224,0.17651980356806002
17,5000,[40|40|40|40|40],effn_w5_d320,999,test,3.082731153209334,0.1915511052517
17,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8730352523148333,0.1824073039346523
17,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.6699729931103375,0.17646562539423002
17,5000,[40|40|40|40|40],effn_w5_d320,888,test,3.081640756120868,0.1914726470634
17,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.8726631792286987,0.182371824203244
20,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.62762296494245,0.16394255731750002
20,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.9677095981590007,0.18725909707999996
20,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.8845575763338065,0.17406281667654283
20,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.632153971160118,0.16412211863349999
20,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.9655753315500006,0.18713266039999998
20,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.884138355472153,0.1741465478436286
10,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.8027440011001554,0.10772383508003
10,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.80540763698916,0.10618269762994001
10,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.07856006338898565,0.035701727868522486
10,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.805853161367159,0.10704110657652001
10,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.8375497833961116,0.1069642365185
10,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.07703568429827613,0.03522670201223003
2,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.2278381300277004,0.36705499923000007
2,1000,[20|20|20|20|20],effn_w5_d320,999,test,1.3184282406640997,0.289959206749
2,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.2893053801429875,0.3928070717443857
2,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.0014656650082,0.4362790655975
2,1000,[20|20|20|20|20],effn_w5_d320,888,test,1.72507005878781,0.335116703858
2,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.88807038524704,0.4457910875330572
2,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.10192436462853827,0.064063056080709
2,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.0855690779290534,0.057000447855060005
2,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.07921416942752896,0.055044030153143166
2,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.10491910974573526,0.071598354349483
2,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.08454134901469701,0.0602989546206
2,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.08506510371231756,0.06161965043173885
3,5000,[80|80|80|80|80],effn_w5_d320,999,val,0.32199449950723147,0.10487722886598
3,5000,[80|80|80|80|80],effn_w5_d320,999,test,0.35478211171128704,0.10246721737857999
3,5000,[80|80|80|80|80],effn_w5_d320,999,train,0.21843761118094995,0.09150726079083142
3,5000,[80|80|80|80|80],effn_w5_d320,888,val,0.32806088499886094,0.10752068917063
3,5000,[80|80|80|80|80],effn_w5_d320,888,test,0.381150152531092,0.10463382592334
3,5000,[80|80|80|80|80],effn_w5_d320,888,train,0.22325890843941248,0.09305231993059257
5,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.5510601228057526,0.11494861233432
5,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.559064309296404,0.10990679472895999
5,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.24413393779060047,0.07919573859895114
5,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.5438191740978988,0.11245733556139
5,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.5797094399361697,0.11401675468598
5,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.21140078180457023,0.07340874945414291
15,1000,[320|320|320|320|320],effn_w5_d320,999,val,3.3843387350083005,0.20098983682399996
15,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.4643285935415,0.179707052003
15,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.56484771198734,0.1830169820288286
15,1000,[320|320|320|320|320],effn_w5_d320,888,val,3.3823737842935997,0.2008165190945
15,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.4538736491970004,0.17948622981
15,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.554226640806146,0.18264317896144286
20,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.6296509981558502,0.16403344199750003
20,1000,[20|20|20|20|20],effn_w5_d320,999,test,2.974150748902,0.18748644221
20,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.887411883116234,0.17426574798771427
20,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.6338874053839,0.16412337768250002
20,1000,[20|20|20|20|20],effn_w5_d320,888,test,2.9661429669269994,0.18728149251600004
20,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.8871664883054224,0.17418991128584285
7,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.723215909686487,0.23185945736513
7,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.9372401856234456,0.24077967908474
7,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.751768126525125,0.2372124241607143
7,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.725806860589362,0.23192431631013
7,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.936222982990962,0.2408694023292
7,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.7566005686928263,0.2375370942406743
1,1000,[160|160|160|160|160],effn_w5_d320,999,val,0.138886842766515,0.23375506224000003
1,1000,[160|160|160|160|160],effn_w5_d320,999,test,0.10970634067487298,0.22517975532259998
1,1000,[160|160|160|160|160],effn_w5_d320,999,train,0.13021852917995447,0.20979949206447146
1,1000,[160|160|160|160|160],effn_w5_d320,888,val,0.14216622010325,0.240479360299
1,1000,[160|160|160|160|160],effn_w5_d320,888,test,0.1138070241456595,0.23359103224869998
1,1000,[160|160|160|160|160],effn_w5_d320,888,train,0.13750817170695495,0.22028953498605713
13,1000,[160|160|160|160|160],effn_w5_d320,999,val,3.5453482118975,0.22179383432250002
13,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.038384704920568,0.20062537836929997
13,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.884525470723039,0.2012505339469086
13,1000,[160|160|160|160|160],effn_w5_d320,888,val,3.54214603791935,0.22182275518349998
13,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.0268405957965303,0.19982876390900003
13,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.87527181619609,0.2010079701048714
14,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.342536302052,0.170709556997
14,1000,[40|40|40|40|40],effn_w5_d320,999,test,1.8549440664639698,0.1551869539395
14,1000,[40|40|40|40|40],effn_w5_d320,999,train,3.017266274003541,0.19900355592181426
14,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.353475657232,0.170945809143
14,1000,[40|40|40|40|40],effn_w5_d320,888,test,1.8633081403914997,0.155950340608
14,1000,[40|40|40|40|40],effn_w5_d320,888,train,3.017645166509934,0.19906618477685714
4,5000,[20|20|20|20|20],effn_w5_d320,999,val,1.278530953732406,0.21825744575874
4,5000,[20|20|20|20|20],effn_w5_d320,999,test,1.2385676435892223,0.21163656213608
4,5000,[20|20|20|20|20],effn_w5_d320,999,train,1.249690365172765,0.20747394309874284
4,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.772220279279978,0.2988293300221
4,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.702111805006971,0.291965130652746
4,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.844700610553324,0.30023258695016714
16,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.7930116291014038,0.18575500140661
16,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.6157810314624474,0.178616356456766
16,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.7958512705679435,0.18246077069051145
16,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.7995568407736635,0.18563941740019
16,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.6273005578466746,0.17986629035943
16,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8317573480546177,0.18348445979092856
12,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.7651325531749147,0.2007173849725
12,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.83003419169175,0.205143399663
12,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.757656201032416,0.1922742659404143
12,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.77742065587384,0.20158107226200003
12,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.8518819990066486,0.206728324649
12,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.745048985743158,0.19177054784515715
11,1000,[320|320|320|320|320],effn_w5_d320,999,val,2.328608451662579,0.19045922927275
11,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.358200019536,0.19634547787699996
11,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.7878895888169692,0.20682352630188575
11,1000,[320|320|320|320|320],effn_w5_d320,888,val,2.3235083071204348,0.1902625333075
11,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.3486930346029,0.195919091498
11,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.7460814591580656,0.2056746347397857
1,1000,[20|20|20|20|20],effn_w5_d320,999,val,0.30580334224267,0.288474822653
1,1000,[20|20|20|20|20],effn_w5_d320,999,test,0.26042615554220006,0.28935913822
1,1000,[20|20|20|20|20],effn_w5_d320,999,train,0.29804112726690446,0.2521395075601428
1,1000,[20|20|20|20|20],effn_w5_d320,888,val,0.32247325796244053,0.28941316404399997
1,1000,[20|20|20|20|20],effn_w5_d320,888,test,0.2839718605362,0.29548573669
1,1000,[20|20|20|20|20],effn_w5_d320,888,train,0.30677819267305934,0.24855679979957143
16,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.383309350939176,0.123042379048274
16,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.3281692081587755,0.12226398931214
16,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.013909459835980218,0.013447035624637428
16,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.3848771653052903,0.12412770168540671
16,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.3706878703326433,0.12685953268994
16,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.017901942261172945,0.015342359138694734
20,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.759424289804221,0.16974194258371
20,5000,[80|80|80|80|80],effn_w5_d320,999,test,2.9825514988454596,0.1799375571669
20,5000,[80|80|80|80|80],effn_w5_d320,999,train,2.799424108599611,0.17228629668158685
20,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.758088027193639,0.169028985041539
20,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.9982041321089627,0.18029800908714
20,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.824523375840874,0.17315588176579488
2,5000,[20|20|20|20|20],effn_w5_d320,999,val,0.250080874219248,0.14660211618940003
2,5000,[20|20|20|20|20],effn_w5_d320,999,test,0.23126739058669984,0.13042976483492
2,5000,[20|20|20|20|20],effn_w5_d320,999,train,0.25641952413491925,0.13596592933753812
2,5000,[20|20|20|20|20],effn_w5_d320,888,val,0.25907069463376614,0.14125115412359998
2,5000,[20|20|20|20|20],effn_w5_d320,888,test,0.23225353722838138,0.12828177128628
2,5000,[20|20|20|20|20],effn_w5_d320,888,train,0.2512586268776566,0.13087876224092398
14,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.477169429291871,0.18013357682554
14,5000,[80|80|80|80|80],effn_w5_d320,999,test,1.9821514086741199,0.16364934094459999
14,5000,[80|80|80|80|80],effn_w5_d320,999,train,1.088712493094131,0.1200589134362857
14,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.988414900209644,0.19796629528483
14,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.496009310097922,0.1817260787383
14,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.7069399697048753,0.18735112010684
16,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.791156796848695,0.185447228235956
16,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.6311608676558715,0.179553741172814
16,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.8050072436261155,0.18264914617627143
16,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.796806995636919,0.185524535452441
16,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.6263519811754694,0.17982575839894
16,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.8262962525541444,0.18333266657528
18,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.7632362898727185,0.137310586260097
18,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.5752561500148599,0.13120244974919998
18,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.06312257305301211,0.027644215516461998
18,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.7711730428322032,0.13674704813573002
18,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.59741619428143,0.13032903669589999
18,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.013249293905526913,0.01252516627077357
5,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.689044988352305,0.26168651798924997
5,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.62963715743522,0.253517091317
5,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.792413044525263,0.26911909399272854
5,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.6461981021459997,0.2588067631325
5,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.64670349385525,0.254967662551
5,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.8285772808847467,0.2713109454938572
16,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.570408547742,0.1750330747445
16,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.599860140347115,0.18307843919549996
16,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.612483080393581,0.17782055486011428
16,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.574601838597124,0.17528182863567998
16,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.621984252861,0.184070774947
16,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.6183571611643486,0.17805906143214287
18,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.7642114839879945,0.18242403685240496
18,1000,[40|40|40|40|40],effn_w5_d320,999,test,3.4156420610630005,0.20131441609000003
18,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.9791585090586823,0.18761440185247144
18,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.7555775964438998,0.18215556460815002
18,1000,[40|40|40|40|40],effn_w5_d320,888,test,3.420339589386,0.20146283382
18,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.9763181673764145,0.18753808937867145
10,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.9986194301819866,0.12099590049552
